servicio,reserva
127882,37375
106025,150654
31152,389192
101053,137442
115411,97763
147433,379835
145281,216778
61531,330558
39522,128871
169360,323280
159839,279108
72212,59799
197413,27065
124452,284729
27749,171380
6583,301337
92496,201570
5238,170775
94871,315130
108429,251705
192011,73229
199288,174408
140135,29928
90174,2326
89557,55939
186682,193171
144630,280702
10183,294302
118609,175937
50835,166159
106068,235506
79744,235122
118987,373601
171636,357464
129003,110784
197720,141287
57703,90927
14455,346874
153458,341385
90017,201107
92003,216058
91987,68895
141186,335229
159137,48372
188828,364096
86717,331276
165213,18105
143987,244485
129119,386839
197712,214960
19160,210703
172644,70209
112356,355844
84391,288287
184984,321357
88966,41812
80619,211315
105967,135650
166724,290084
82621,120448
136913,213343
118124,356319
165239,195632
183415,309722
150823,363174
5734,69729
62678,209676
21476,261611
163476,352882
124622,311586
77852,114852
186666,314194
199538,392244
10317,9895
40277,319864
29399,157073
51028,385273
33577,104270
160990,372063
28980,293567
185067,215419
140953,242031
65749,82412
127139,171953
45684,14878
89434,288324
98020,215566
90478,364801
183740,136493
64015,310257
196575,6699
124458,263152
112999,330498
122514,146814
167292,320498
24175,315450
63272,275712
20415,70271
151163,307556
44849,178579
54538,293089
87718,301451
100632,162532
50596,214579
46751,102314
162410,381343
68839,398951
159185,309845
160787,66835
173875,266695
65118,174431
98994,69455
87839,57834
190629,37623
115627,321573
190332,190401
94043,287264
99138,73625
177434,99132
113810,293561
61218,309607
52220,32620
55628,233259
39084,206018
7291,231442
107074,259156
71505,118082
149182,45824
160652,123160
137549,325567
53117,336664
117341,190009
9069,363723
64387,130401
127190,37020
6367,356533
2568,389053
194336,142762
148722,204371
39946,256586
119559,374836
23217,174372
58006,127429
114798,59348
195330,22576
7842,119143
12650,10281
158572,258031
15971,251918
108405,179357
171208,315614
156784,134251
134804,13593
178193,393114
186402,82830
68631,14792
97247,302649
117035,266383
77775,158244
31885,27307
53996,299770
146136,341482
58641,81676
37444,105267
97059,359959
187262,397417
132766,107543
65748,159746
78638,56072
40977,183292
147562,252103
133791,302730
67222,262406
135396,326540
65846,379934
168321,265165
134705,165581
57295,224953
129906,259603
179310,388245
55126,16334
24778,116455
66511,222023
192127,82316
114156,19062
74702,396651
6081,224131
39439,67587
145953,140152
74332,275902
82173,257808
51741,55944
199760,40339
13329,16559
30938,98122
145086,308384
169237,268597
32566,22128
30096,7080
184280,261171
162041,34600
81258,301945
102751,250381
62109,73696
187432,41725
93830,398857
117442,112861
93502,19734
104126,22425
168977,221724
56503,34956
15297,274726
32151,211309
14704,197137
35655,101158
174081,148363
189532,152139
174902,250154
38019,13320
122281,149883
12019,254520
92329,33977
12380,263630
90948,184548
2215,2254
2121,11622
166580,157020
141599,97935
63016,356380
175338,347019
113977,187020
155497,287958
198246,128935
22990,12905
87310,345222
35287,146031
48350,306910
190420,37142
46616,37357
63838,75121
143595,68586
61558,314472
60930,124900
68572,133839
4796,104470
41959,96729
188580,234349
86537,365093
38244,266894
134071,23439
137455,335147
52506,199412
7025,260547
191594,291082
157989,107792
30567,201998
74909,365456
135152,353699
40227,276229
144619,246871
151725,63959
834,284938
97206,310635
112389,124395
66051,264838
187751,179944
69704,64587
129656,315043
140485,70655
189742,265557
129473,351778
78955,298389
195205,135024
118290,116721
57204,223602
89268,178984
111671,101924
61699,174081
121743,42090
173769,318053
88239,344096
10698,156981
81657,257408
22106,15597
146436,209153
22943,285627
178844,339713
82809,259928
71244,332271
47762,17409
78233,339010
20805,171076
125988,258860
64259,77747
67155,288362
4314,399365
27182,39056
96209,292047
70853,230731
18608,244735
25342,349030
67712,260121
148921,375027
136546,30516
149250,48037
41855,138038
37619,197453
26035,67126
157398,305017
105077,229700
55289,370862
15685,101533
19882,23864
185781,124854
43975,12075
115723,40256
52009,303392
99413,110052
35130,213419
115568,376990
60055,218586
84874,179287
123828,74021
183505,348919
80839,356817
138139,51327
193286,69517
110310,180480
23541,152258
99554,159401
186626,276498
150888,226125
29596,341197
174544,316212
18633,326334
38806,231647
18509,166927
111287,223653
186415,174264
1043,16752
40302,246020
113660,79613
39344,173157
119978,68730
93458,105359
42758,8441
33759,365187
162224,89229
156355,47478
48001,76550
159234,29338
198835,13371
56520,132418
83484,310910
9664,98600
85056,144011
84485,233569
184025,5374
175242,241450
74699,14267
146972,38847
33196,236923
85196,302401
113225,84185
60278,366131
60868,55505
31483,320092
85084,17845
180719,279821
115511,176171
188287,351910
193314,10922
80687,358795
42074,116330
155376,309243
7929,229673
95563,210699
14807,154526
118149,230955
39219,44880
141162,330828
190750,371747
86967,290146
69945,261165
152201,286015
104287,38585
40815,169415
91186,162625
138684,336953
1078,258688
108452,5411
42760,196615
127044,284718
139315,104095
118674,363845
173305,249611
13273,294824
77925,98190
111068,223973
169846,25954
90313,117453
96572,380352
81594,355759
11425,141740
16497,182035
181735,253944
124430,49239
41809,88411
189770,222096
70090,54003
29671,254962
74709,183959
189637,289467
26341,336842
138063,392586
148914,387614
46436,362753
167780,313115
116969,397401
156868,178341
51566,77971
17807,319243
188136,921
170955,69824
23883,310423
116721,234171
76185,121597
166187,31308
133385,262684
171853,121222
175019,221526
101654,172376
100549,214495
32969,398702
139670,247786
165919,204182
112258,261496
113834,320687
181769,229359
16307,341019
129329,309358
92413,330819
73609,154783
33065,39348
82640,352240
45447,355705
46995,290605
117768,141549
193836,168660
110529,101183
78751,320607
2638,175051
114711,139748
182943,384646
198340,126378
118718,216310
122107,252548
110586,20101
60480,149166
105392,237518
175037,243125
36674,147050
194669,180698
159476,287678
174248,248173
186317,50973
186085,362347
5264,181580
143580,329092
175707,135946
78325,159066
62262,45007
106732,334141
151042,299420
157781,389259
5592,388439
192899,193876
28818,238742
192923,276794
169654,168229
61525,252438
15478,338525
93883,151854
153769,1788
63092,44941
194269,206869
166437,178785
165841,378089
185209,286175
93371,363241
87648,219666
89115,32453
36036,338281
97845,36137
24088,323508
130245,378513
102239,109211
133215,291394
1281,314094
110437,270530
122954,300055
48917,262352
70912,142583
41345,280648
124580,199940
75456,291970
28145,194941
54613,54553
82566,144712
163206,263095
189681,106562
30065,79637
21673,109668
76736,96589
6420,308422
157953,170792
116298,295369
111524,357397
117599,266588
176164,378328
129206,352175
105054,234392
156023,202772
48461,359754
135712,66375
111282,338768
62878,313602
9486,89162
190399,222395
151991,5385
113087,13253
92360,183067
143194,296869
124558,340171
199943,36705
135257,337306
95682,541
51265,98535
166572,208730
99892,259235
138983,188715
26161,132347
72505,257894
155127,271481
95610,143800
132600,329269
85750,249665
24253,342125
118196,52602
178165,127117
159244,100482
42955,84901
67854,364758
185092,247511
51294,249051
180172,352894
123076,143270
65977,340130
9191,315081
137528,65961
49767,188020
77550,395520
37150,376923
50707,290952
79000,95243
176151,225464
13096,86306
29811,225552
183557,247431
117563,118319
148100,256954
109194,215605
56868,203900
84304,200248
153701,317532
85759,50415
140839,76929
107621,370114
113793,96664
25895,321906
163531,260124
105876,118710
92357,163156
51977,39458
115830,163634
186713,94116
21904,136703
164550,397467
184605,180511
118708,341355
164824,72746
71049,150477
64085,357049
157167,219222
86191,53749
42419,216294
163402,118575
93712,136
152711,150654
82757,291904
183426,389732
132998,243960
68939,177395
92553,319537
74577,212317
48284,67836
41724,235917
44685,105816
195307,108679
194159,157684
194105,111421
56359,281766
30935,219976
56030,6381
55837,242023
82547,218002
162199,311272
81805,44624
20490,87129
170583,28967
187169,4307
21993,94780
131930,299754
120871,201696
116634,350421
196366,327956
194051,278699
154368,148081
15086,33613
3113,288803
75204,902
119928,40928
106834,205592
8725,184003
40618,50297
79687,30155
138957,81509
8530,161674
169421,239712
64808,87217
1105,45368
120705,74212
80327,324370
197649,330883
66854,204956
17481,50022
117769,217060
185581,185510
3438,62638
15363,278112
24956,226991
19639,388616
78573,33053
164417,159838
147621,279478
62466,206316
192047,201539
15413,261912
126629,244605
9821,146422
38325,240389
103209,240211
23704,229247
37168,365465
13877,177195
18456,214764
10609,18021
151412,245787
190599,114863
88176,46599
33126,364928
83264,341546
55320,13935
103341,38452
79171,290146
183794,361129
4095,204751
52193,19037
8778,87791
93314,42356
150917,106723
92444,306064
131769,376082
124426,136763
115914,308511
175466,248317
128186,335224
46500,167599
45518,225137
172749,104533
125860,279298
107434,321126
166997,155534
48635,246591
80340,348164
41257,25301
84198,28323
94941,250143
56807,201585
84539,77662
10865,326738
23889,315430
123077,273577
155726,333012
153207,160042
125344,364464
43429,155347
35838,354759
64668,254099
189813,70105
128219,21965
130155,541
155421,247948
30557,298187
28801,364003
153949,133810
188140,32369
194092,351568
30209,13578
187223,388127
70905,92134
92543,224074
38830,44478
53808,346937
69467,10414
85690,377352
117546,241108
101334,383341
52546,123293
36209,88325
43686,172418
184878,356768
58957,814
105278,153975
191570,252822
73013,359607
138594,329385
195369,127060
21208,208405
22718,228783
49775,119815
112075,300637
187800,372908
46011,399883
24479,83618
101746,158207
79648,159042
54378,86603
38268,360666
185021,30307
128764,208961
121770,369162
56893,10642
55672,216563
152024,373434
149754,131292
41302,10960
173918,307255
163456,353931
188180,153676
95333,29715
39329,162524
13698,121495
194444,388475
10084,324315
27418,200302
151631,112542
71922,114788
199496,3714
80420,254176
83187,395568
72562,25114
153961,93549
17569,182809
145916,314844
147890,399254
2516,332537
56569,131520
189649,370231
145034,48668
29588,161861
18436,167704
65451,161096
47758,332496
43917,155320
102796,62620
15929,139047
24233,113200
18262,86202
52636,2186
148402,336139
880,211550
63677,381438
192610,75450
11724,52104
113767,250305
68364,165376
159027,129848
2091,29314
20865,95340
112401,127958
39380,321641
199222,134502
63030,237426
69037,371541
121851,89254
105551,229801
180138,78530
168656,219139
5805,367774
96063,398694
182343,85621
112188,348924
153436,319611
28388,134657
8882,21128
173251,243306
163809,186019
152497,222394
163924,273177
44491,288431
168394,63443
110129,339827
70390,269850
110699,223265
75738,393278
163505,26632
117303,55453
16448,322926
28947,326400
83508,66770
116244,95008
114533,53567
104672,2548
145577,199817
120165,49771
130825,200517
111479,214343
34986,339475
83068,68304
2167,324397
26604,205995
64150,257826
6469,173706
133678,308379
170514,268205
157238,198566
168601,197199
323,1397
148484,289098
78487,285952
155277,208913
93317,243658
166913,128253
62862,60156
182545,101042
62711,294661
42766,54500
104726,37328
52257,48322
143413,177439
165972,201430
47573,228790
113643,49245
2657,24767
92144,355522
136385,122034
33408,149220
37721,324244
145141,399471
156329,104973
149731,139233
15019,343576
84107,51670
17474,369665
129194,350936
29572,302603
158692,113203
108726,31874
100511,184875
114569,80483
29244,22256
3372,78613
190696,145024
99442,269202
179293,203246
68727,29352
192283,83769
144614,170159
84749,371985
151378,389651
98354,138575
9601,170702
63857,13684
17806,231632
39406,188650
60644,310821
187317,3564
152986,206983
79574,342157
181062,47283
85146,168298
71091,118659
33896,253424
177248,179704
4187,210609
49697,212085
68912,205641
174145,37916
83163,371118
65822,27019
21109,128827
116498,308397
176071,23178
11462,66268
160245,319450
148933,142970
36594,245181
70451,339943
36596,211983
53477,376971
28140,90129
55389,132582
188735,44223
40631,309904
188556,101342
138328,174888
83202,195345
115073,328304
83357,321272
151217,162234
85211,163238
73863,87182
70078,43350
145878,389860
199913,4923
4328,183674
8121,265199
133799,52057
126737,86768
26641,205867
120956,258494
53087,52601
80549,380081
153199,266937
8871,362213
105294,128944
69019,378011
64455,304117
124117,30921
109229,292142
24872,306637
64881,66412
97791,16796
8963,109341
82534,108432
76018,212912
58626,186899
143904,318391
157773,112712
156009,299371
198986,38916
132769,324597
124917,317578
123615,251892
196107,81186
129641,207631
32318,328850
105862,372453
82761,54250
69222,286623
57832,339235
119204,74461
72297,278596
194826,92706
176538,16033
29351,379677
34422,361039
137095,373881
185153,266429
355,14912
163100,148848
50435,319772
166522,256603
176305,149497
143246,128002
121524,305572
43790,391361
61928,226118
55647,20336
195077,140458
12979,194557
83281,298629
57262,314745
172430,211543
26404,167018
44174,183055
162608,162473
153096,126767
127513,345114
43333,355631
190276,93481
67278,351941
77385,347549
29201,250003
159021,91867
65217,390198
136674,397928
54751,339814
30322,142504
86012,199207
46480,198012
84358,351577
63989,304788
142766,323843
115321,70507
154969,277638
184307,275547
131260,306876
53973,219339
115465,54776
184280,289893
108375,114696
45277,31896
150250,113911
130254,341642
169244,58838
19556,362684
44095,250540
74208,32034
38352,332922
152185,89565
12863,252733
142554,213115
130731,284810
140247,98623
133820,144720
199745,72491
178199,199961
145176,105350
109969,344125
132844,362337
59236,145594
41144,277440
147008,77887
3174,97900
120785,152681
91963,3065
28951,50498
20239,76895
131805,183741
12932,116838
169114,237510
34526,352732
72591,396675
43709,396712
126209,247650
118085,344921
22853,26934
65958,262507
176990,180955
113594,272742
139828,79106
193802,310283
156834,203338
10082,75109
2995,156253
163557,393043
175063,271294
153069,382036
19995,39083
101146,220583
36004,146851
153338,131870
111312,242378
165832,305043
170653,219864
181049,198084
165126,200547
156927,357448
181265,360361
124911,34891
65220,48934
61956,255855
127170,22113
